"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"COM00080110","OLAYA HERRERA, CO","2013-01-26","0.0","22.9",,"17.0"
"COM00080110","OLAYA HERRERA, CO","2013-01-27",,"25.6",,"19.0"
"COM00080110","OLAYA HERRERA, CO","2013-01-28",,"25.4",,"20.2"
"COM00080110","OLAYA HERRERA, CO","2013-01-29",,"26.6","31.2",
"COM00080110","OLAYA HERRERA, CO","2013-01-30","0.0","25.6",,"19.7"
"COM00080110","OLAYA HERRERA, CO","2013-01-31",,"24.9",,
"COM00080110","OLAYA HERRERA, CO","2013-02-01","0.0","22.3",,
"COM00080110","OLAYA HERRERA, CO","2013-02-02","7.1","19.7",,"18.0"
"COM00080110","OLAYA HERRERA, CO","2013-02-03","9.9","21.4",,"17.5"
"COM00080110","OLAYA HERRERA, CO","2013-02-04","32.0","22.9",,"17.0"
"COM00080110","OLAYA HERRERA, CO","2013-02-05","0.0","21.6",,"18.0"
"COM00080110","OLAYA HERRERA, CO","2013-02-06","3.0","21.7",,"17.8"
"COM00080110","OLAYA HERRERA, CO","2013-02-07","0.0","24.1",,"17.4"
"COM00080110","OLAYA HERRERA, CO","2013-02-08",,"21.7",,"18.8"
"COM00080110","OLAYA HERRERA, CO","2013-02-09",,"23.8",,
"COM00080110","OLAYA HERRERA, CO","2013-02-10",,"21.0",,
"COM00080110","OLAYA HERRERA, CO","2013-02-11","3.0","21.8",,"17.8"
"COM00080110","OLAYA HERRERA, CO","2013-02-12","0.5","23.0",,"18.0"
"COM00080110","OLAYA HERRERA, CO","2013-02-13","0.0","23.2",,
"COM00080110","OLAYA HERRERA, CO","2013-02-14","37.1","21.9",,"17.4"
"COM00080110","OLAYA HERRERA, CO","2013-02-15","1.0","22.8",,"16.8"
"COM00080110","OLAYA HERRERA, CO","2013-02-16","0.0","23.6",,"18.5"
"COM00080110","OLAYA HERRERA, CO","2013-02-17","0.5","21.1",,
"COM00080110","OLAYA HERRERA, CO","2013-02-18","0.0","24.6",,"17.6"
"COM00080110","OLAYA HERRERA, CO","2013-02-19",,"25.2",,"17.8"
"COM00080110","OLAYA HERRERA, CO","2013-02-20",,"23.6",,
"COM00080110","OLAYA HERRERA, CO","2013-02-21",,"23.9",,"19.5"
"COM00080110","OLAYA HERRERA, CO","2013-02-22","8.9","24.9",,"17.6"
"COM00080110","OLAYA HERRERA, CO","2013-02-23","0.0","24.3",,
"COM00080110","OLAYA HERRERA, CO","2013-02-24","13.0","22.7",,"19.0"
"COM00080110","OLAYA HERRERA, CO","2013-02-25","2.0","24.5",,
"COM00080110","OLAYA HERRERA, CO","2013-02-26","0.0","24.4",,"19.2"
"COM00080110","OLAYA HERRERA, CO","2013-02-27","4.1","25.8",,"17.8"
"COM00080110","OLAYA HERRERA, CO","2013-02-28","0.0","24.4",,
"COM00080110","OLAYA HERRERA, CO","2013-03-01","2.0","22.8",,
"COM00080110","OLAYA HERRERA, CO","2013-03-02","0.0","25.8",,"17.0"
"COM00080110","OLAYA HERRERA, CO","2013-03-03",,"23.8",,"19.0"
"COM00080110","OLAYA HERRERA, CO","2013-03-04","4.1","23.4",,
"COM00080110","OLAYA HERRERA, CO","2013-03-05","0.0","25.9",,"18.6"
"COM00080110","OLAYA HERRERA, CO","2013-03-06",,"25.8",,"19.6"
"COM00080110","OLAYA HERRERA, CO","2013-03-07",,"24.8",,"20.2"
"COM00080110","OLAYA HERRERA, CO","2013-03-08",,"26.2",,"18.4"
"COM00080110","OLAYA HERRERA, CO","2013-03-09",,"25.1",,"19.8"
"COM00080110","OLAYA HERRERA, CO","2013-03-10",,"25.7",,"19.4"
"COM00080110","OLAYA HERRERA, CO","2013-03-11",,"25.6",,
"COM00080110","OLAYA HERRERA, CO","2013-03-12","0.0","24.8",,
"COM00080110","OLAYA HERRERA, CO","2013-03-13","0.5","23.8",,"19.6"
"COM00080110","OLAYA HERRERA, CO","2013-03-14","0.0","22.7",,
"COM00080110","OLAYA HERRERA, CO","2013-03-15","14.0","23.9",,"19.0"
"COM00080110","OLAYA HERRERA, CO","2013-03-16","0.0","25.0",,"17.0"
"COM00080110","OLAYA HERRERA, CO","2013-03-17",,"24.6",,"19.7"
"COM00080110","OLAYA HERRERA, CO","2013-03-18",,"22.3",,"17.8"
"COM00080110","OLAYA HERRERA, CO","2013-03-19",,"23.2",,"18.0"
"COM00080110","OLAYA HERRERA, CO","2013-03-20",,"24.3",,"18.8"
"COM00080110","OLAYA HERRERA, CO","2013-03-21","9.9","20.9",,"19.0"
"COM00080110","OLAYA HERRERA, CO","2013-03-22","0.0","22.1",,"17.4"
"COM00080110","OLAYA HERRERA, CO","2013-03-23",,"23.9",,
"COM00080110","OLAYA HERRERA, CO","2013-03-24",,"24.8",,"17.0"
"COM00080110","OLAYA HERRERA, CO","2013-03-25","2.0","24.6",,"18.6"
"COM00080110","OLAYA HERRERA, CO","2013-03-26","0.0","25.2",,"18.4"
"COM00080110","OLAYA HERRERA, CO","2013-03-27",,"25.3",,"20.2"
"COM00080110","OLAYA HERRERA, CO","2013-03-28",,"25.2",,
"COM00080110","OLAYA HERRERA, CO","2013-03-29","2.0","23.1",,
"COM00080110","OLAYA HERRERA, CO","2013-03-30","0.5","23.6",,"19.6"
"COM00080110","OLAYA HERRERA, CO","2013-03-31","0.0","26.0",,"19.0"
"COM00080110","OLAYA HERRERA, CO","2013-04-01",,"26.1",,"19.9"
"COM00080110","OLAYA HERRERA, CO","2013-04-02","0.8","23.6",,"19.0"
"COM00080110","OLAYA HERRERA, CO","2013-04-03","2.0","24.9",,"19.6"
"COM00080110","OLAYA HERRERA, CO","2013-04-04","0.0","25.6",,"18.8"
"COM00080110","OLAYA HERRERA, CO","2013-04-05",,"24.8",,"19.8"
"COM00080110","OLAYA HERRERA, CO","2013-04-06",,"25.0",,
"COM00080110","OLAYA HERRERA, CO","2013-04-07",,"26.0",,"19.3"
"COM00080110","OLAYA HERRERA, CO","2013-04-08",,"24.9",,"19.3"
"COM00080110","OLAYA HERRERA, CO","2013-04-09",,"26.2",,
"COM00080110","OLAYA HERRERA, CO","2013-04-10",,"24.9",,"20.4"
"COM00080110","OLAYA HERRERA, CO","2013-04-11","17.0","23.5",,"17.4"
"COM00080110","OLAYA HERRERA, CO","2013-04-12","0.8","25.0",,
"COM00080110","OLAYA HERRERA, CO","2013-04-13","0.0","24.9",,
"COM00080110","OLAYA HERRERA, CO","2013-04-14",,"24.6",,
"COM00080110","OLAYA HERRERA, CO","2013-04-15",,"24.5",,
"COM00080110","OLAYA HERRERA, CO","2013-04-16","2.0","25.6",,"18.0"
"COM00080110","OLAYA HERRERA, CO","2013-04-17","0.0","24.2",,"19.4"
"COM00080110","OLAYA HERRERA, CO","2013-04-18","17.0","22.3",,"17.8"
"COM00080110","OLAYA HERRERA, CO","2013-04-19","2.0","22.0",,"17.4"
"COM00080110","OLAYA HERRERA, CO","2013-04-20","5.1","22.1",,"16.6"
"COM00080110","OLAYA HERRERA, CO","2013-04-21","15.0","22.2",,"17.0"
"COM00080110","OLAYA HERRERA, CO","2013-04-22","0.0","22.9",,"17.6"
"COM00080110","OLAYA HERRERA, CO","2013-04-23","14.0","23.7",,"17.7"
"COM00080110","OLAYA HERRERA, CO","2013-04-24","0.0","24.1",,
"COM00080110","OLAYA HERRERA, CO","2013-04-25",,"24.9",,"18.7"
"COM00080110","OLAYA HERRERA, CO","2013-04-26","1.0","23.7",,"16.4"
"COM00080110","OLAYA HERRERA, CO","2013-04-27","10.9","23.4",,"16.7"
"COM00080110","OLAYA HERRERA, CO","2013-04-28","0.0","24.4",,"18.6"
"COM00080110","OLAYA HERRERA, CO","2013-04-29","0.5","22.1",,"18.4"
"COM00080110","OLAYA HERRERA, CO","2013-04-30","4.1","23.2",,"16.8"
"COM00080110","OLAYA HERRERA, CO","2013-05-01","26.9","22.5",,"17.8"
"COM00080110","OLAYA HERRERA, CO","2013-05-02","0.8","22.2",,"18.4"
"COM00080110","OLAYA HERRERA, CO","2013-05-03","30.0","22.7",,"17.5"
"COM00080110","OLAYA HERRERA, CO","2013-05-04","0.0","22.8",,
"COM00080110","OLAYA HERRERA, CO","2013-05-05","8.9","22.1",,"17.4"
"COM00080110","OLAYA HERRERA, CO","2013-05-06","0.0","22.7",,
"COM00080110","OLAYA HERRERA, CO","2013-05-07","0.0","21.6",,
"COM00080110","OLAYA HERRERA, CO","2013-05-08","5.1","23.6",,"17.7"
"COM00080110","OLAYA HERRERA, CO","2013-05-09","1.0","23.4",,"18.3"
"COM00080110","OLAYA HERRERA, CO","2013-05-10","7.9","23.7",,"17.4"
"COM00080110","OLAYA HERRERA, CO","2013-05-11","0.0","24.5",,"19.1"
"COM00080110","OLAYA HERRERA, CO","2013-05-12",,"25.2",,"18.2"
"COM00080110","OLAYA HERRERA, CO","2013-05-13","2.0","24.0",,"18.0"
"COM00080110","OLAYA HERRERA, CO","2013-05-14","2.0","24.6",,"18.4"
"COM00080110","OLAYA HERRERA, CO","2013-05-15","2.0","21.2",,
"COM00080110","OLAYA HERRERA, CO","2013-05-16","7.1","22.5",,"17.0"
"COM00080110","OLAYA HERRERA, CO","2013-05-17","22.1","21.3",,"17.3"
"COM00080110","OLAYA HERRERA, CO","2013-05-18","0.5","23.8",,
"COM00080110","OLAYA HERRERA, CO","2013-05-19","7.1","25.1",,"17.2"
"COM00080110","OLAYA HERRERA, CO","2013-05-20","1.0","22.8",,"18.0"
"COM00080110","OLAYA HERRERA, CO","2013-05-21","11.9","21.6",,
"COM00080110","OLAYA HERRERA, CO","2013-05-22","24.9","21.9",,"16.2"
"COM00080110","OLAYA HERRERA, CO","2013-05-23","22.1","21.8",,"16.4"
"COM00080110","OLAYA HERRERA, CO","2013-05-24","17.0","23.1",,"16.0"
"COM00080110","OLAYA HERRERA, CO","2013-05-25","0.3","24.9",,"17.9"
"COM00080110","OLAYA HERRERA, CO","2013-05-26","2.0","23.1",,"18.4"
"COM00080110","OLAYA HERRERA, CO","2013-05-27","0.8","23.3",,"18.4"
"COM00080110","OLAYA HERRERA, CO","2013-05-28","0.0","23.1",,
"COM00080110","OLAYA HERRERA, CO","2013-05-29",,"21.6",,"16.0"
"COM00080110","OLAYA HERRERA, CO","2013-05-30",,"22.2",,
"COM00080110","OLAYA HERRERA, CO","2013-05-31","15.0","22.2",,"16.4"
"COM00080110","OLAYA HERRERA, CO","2013-06-01","11.9","22.4",,"16.8"
"COM00080110","OLAYA HERRERA, CO","2013-06-02","8.9","24.8",,"17.7"
"COM00080110","OLAYA HERRERA, CO","2013-06-03","0.0","25.1",,"18.3"
"COM00080110","OLAYA HERRERA, CO","2013-06-04",,"25.2",,
"COM00080110","OLAYA HERRERA, CO","2013-06-05",,"24.6",,"17.0"
"COM00080110","OLAYA HERRERA, CO","2013-06-06",,"24.0",,"16.2"
"COM00080110","OLAYA HERRERA, CO","2013-06-07","0.3","24.8",,"16.4"
"COM00080110","OLAYA HERRERA, CO","2013-06-08","0.0","25.4",,
"COM00080110","OLAYA HERRERA, CO","2013-06-09",,"25.7",,"17.4"
"COM00080110","OLAYA HERRERA, CO","2013-06-10",,"25.9",,
"COM00080110","OLAYA HERRERA, CO","2013-06-11","0.5","23.7",,"18.2"
"COM00080110","OLAYA HERRERA, CO","2013-06-12","18.0","23.5",,"17.0"
"COM00080110","OLAYA HERRERA, CO","2013-06-13","9.9","24.9",,"17.8"
"COM00080110","OLAYA HERRERA, CO","2013-06-14","0.0","23.1",,"19.6"
"COM00080110","OLAYA HERRERA, CO","2013-06-15","7.9","23.7",,
"COM00080110","OLAYA HERRERA, CO","2013-06-16","9.9","24.4",,"15.4"
"COM00080110","OLAYA HERRERA, CO","2013-06-17","5.1","24.4",,
"COM00080110","OLAYA HERRERA, CO","2013-06-18","0.0","25.2",,
"COM00080110","OLAYA HERRERA, CO","2013-06-19","0.0","24.2",,"19.6"
"COM00080110","OLAYA HERRERA, CO","2013-06-20",,"25.3",,"18.2"
"COM00080110","OLAYA HERRERA, CO","2013-06-21",,"24.3",,
"COM00080110","OLAYA HERRERA, CO","2013-06-22",,"25.2",,"19.4"
"COM00080110","OLAYA HERRERA, CO","2013-06-23","2.0","25.4",,"19.0"
"COM00080110","OLAYA HERRERA, CO","2013-06-24","7.9","23.4",,"16.4"
"COM00080110","OLAYA HERRERA, CO","2013-06-25","23.1","23.6",,"16.4"
"COM00080110","OLAYA HERRERA, CO","2013-06-26","0.0","25.4",,"16.0"
"COM00080110","OLAYA HERRERA, CO","2013-06-27","10.9","23.6",,"18.7"
"COM00080110","OLAYA HERRERA, CO","2013-06-28","7.1","21.8",,"16.8"
"COM00080110","OLAYA HERRERA, CO","2013-06-29","0.5","22.9",,
"COM00080110","OLAYA HERRERA, CO","2013-06-30","9.9","22.3",,"16.2"
"COM00080110","OLAYA HERRERA, CO","2013-07-01","0.0","22.0",,"17.4"
"COM00080110","OLAYA HERRERA, CO","2013-07-02","0.8","24.2",,"15.6"
"COM00080110","OLAYA HERRERA, CO","2013-07-03","0.0","22.8",,"18.7"
"COM00080110","OLAYA HERRERA, CO","2013-07-04","0.3","23.1",,"15.9"
"COM00080110","OLAYA HERRERA, CO","2013-07-05","0.0","21.3",,"15.8"
"COM00080110","OLAYA HERRERA, CO","2013-07-06","6.1","23.9",,"16.0"
"COM00080110","OLAYA HERRERA, CO","2013-07-07","0.0","23.9",,"15.6"
"COM00080110","OLAYA HERRERA, CO","2013-07-08","8.9","24.9",,"15.2"
"COM00080110","OLAYA HERRERA, CO","2013-07-09","5.1","23.9",,"15.3"
"COM00080110","OLAYA HERRERA, CO","2013-07-10","0.0","24.2",,"18.1"
"COM00080110","OLAYA HERRERA, CO","2013-07-11",,"25.1",,"18.6"
"COM00080110","OLAYA HERRERA, CO","2013-07-12","2.0","24.3",,"17.2"
"COM00080110","OLAYA HERRERA, CO","2013-07-13","1.0","24.8",,"17.7"
"COM00080110","OLAYA HERRERA, CO","2013-07-14","0.0","24.8",,"17.8"
"COM00080110","OLAYA HERRERA, CO","2013-07-15",,"23.0",,"17.0"
"COM00080110","OLAYA HERRERA, CO","2013-07-16",,"25.9",,"16.0"
"COM00080110","OLAYA HERRERA, CO","2013-07-17",,"25.9",,"18.0"
"COM00080110","OLAYA HERRERA, CO","2013-07-18",,"25.1",,"16.7"
"COM00080110","OLAYA HERRERA, CO","2013-07-19",,"23.3",,"16.0"
"COM00080110","OLAYA HERRERA, CO","2013-07-21",,"25.3",,"17.0"
"COM00080110","OLAYA HERRERA, CO","2013-07-22","4.1","23.6",,"16.0"
"COM00080110","OLAYA HERRERA, CO","2013-07-23","0.0","25.2",,"17.0"
"COM00080110","OLAYA HERRERA, CO","2013-07-24",,"26.0",,
"COM00080110","OLAYA HERRERA, CO","2013-07-25",,"25.2",,
"COM00080110","OLAYA HERRERA, CO","2013-07-26",,"24.0",,
"COM00080110","OLAYA HERRERA, CO","2013-07-27",,"24.5",,"16.0"
"COM00080110","OLAYA HERRERA, CO","2013-07-28",,"25.6",,"16.2"
"COM00080110","OLAYA HERRERA, CO","2013-07-29",,"25.8",,"17.2"
"COM00080110","OLAYA HERRERA, CO","2013-07-30",,"24.1",,"18.0"
"COM00080110","OLAYA HERRERA, CO","2013-07-31","4.1","25.4",,"17.0"
"COM00080110","OLAYA HERRERA, CO","2013-08-01","2.0","23.3",,"17.0"
"COM00080110","OLAYA HERRERA, CO","2013-08-02","7.1","23.4",,"16.7"
"COM00080110","OLAYA HERRERA, CO","2013-08-03","0.0","24.1",,
"COM00080110","OLAYA HERRERA, CO","2013-08-04",,"25.6",,
"COM00080110","OLAYA HERRERA, CO","2013-08-05",,"25.6",,"17.0"
"COM00080110","OLAYA HERRERA, CO","2013-08-06",,"24.9",,"17.0"
"COM00080110","OLAYA HERRERA, CO","2013-08-07","0.5","23.4",,"19.4"
"COM00080110","OLAYA HERRERA, CO","2013-08-08","21.1","21.2",,"17.4"
"COM00080110","OLAYA HERRERA, CO","2013-08-09","35.1","22.3",,"15.6"
"COM00080110","OLAYA HERRERA, CO","2013-08-10","4.1","22.1",,"16.2"
"COM00080110","OLAYA HERRERA, CO","2013-08-11","0.0","21.9",,
"COM00080110","OLAYA HERRERA, CO","2013-08-12","5.1","22.4",,"17.0"
"COM00080110","OLAYA HERRERA, CO","2013-08-13","0.0","20.8",,
"COM00080110","OLAYA HERRERA, CO","2013-08-14","4.1","25.6",,
"COM00080110","OLAYA HERRERA, CO","2013-08-15","0.0","25.1",,"17.3"
"COM00080110","OLAYA HERRERA, CO","2013-08-16",,"23.8",,
"COM00080110","OLAYA HERRERA, CO","2013-08-17",,"24.7",,"18.0"
"COM00080110","OLAYA HERRERA, CO","2013-08-18","17.0","21.9",,"15.8"
"COM00080110","OLAYA HERRERA, CO","2013-08-19","2.0","22.3",,"17.8"
"COM00080110","OLAYA HERRERA, CO","2013-08-20","2.0","23.6",,"18.0"
"COM00080110","OLAYA HERRERA, CO","2013-08-21","4.1","24.3",,"18.7"
"COM00080110","OLAYA HERRERA, CO","2013-08-22","7.1","23.5",,
"COM00080110","OLAYA HERRERA, CO","2013-08-23","0.0","24.4",,"17.6"
"COM00080110","OLAYA HERRERA, CO","2013-08-24","0.5","22.4",,"18.0"
"COM00080110","OLAYA HERRERA, CO","2013-08-25","0.0","24.1",,"17.4"
"COM00080110","OLAYA HERRERA, CO","2013-08-26","9.9","23.8",,"16.4"
"COM00080110","OLAYA HERRERA, CO","2013-08-27","7.1","23.3",,"17.7"
"COM00080110","OLAYA HERRERA, CO","2013-08-28","0.0","25.3",,"17.0"
"COM00080110","OLAYA HERRERA, CO","2013-08-29","4.1","22.9",,
"COM00080110","OLAYA HERRERA, CO","2013-08-30","0.3","24.1",,"18.0"
"COM00080110","OLAYA HERRERA, CO","2013-08-31","0.0","25.1",,"16.4"
"COM00080110","OLAYA HERRERA, CO","2013-09-01","3.0","24.2",,"18.0"
"COM00080110","OLAYA HERRERA, CO","2013-09-02","2.0","23.8",,"16.2"
"COM00080110","OLAYA HERRERA, CO","2013-09-03","14.0","21.2",,"16.0"
"COM00080110","OLAYA HERRERA, CO","2013-09-04","2.0","21.9",,"16.4"
"COM00080110","OLAYA HERRERA, CO","2013-09-05","0.0","22.6",,"16.0"
"COM00080110","OLAYA HERRERA, CO","2013-09-06","31.0","20.6",,"16.0"
"COM00080110","OLAYA HERRERA, CO","2013-09-07","11.9","21.9",,
"COM00080110","OLAYA HERRERA, CO","2013-09-08","0.0","24.1",,
"COM00080110","OLAYA HERRERA, CO","2013-09-09","1.0","22.9",,"17.0"
"COM00080110","OLAYA HERRERA, CO","2013-09-10","5.1","23.1",,"16.4"
"COM00080110","OLAYA HERRERA, CO","2013-09-11","1.0","21.8",,"17.0"
"COM00080110","OLAYA HERRERA, CO","2013-09-12","0.0","21.6",,
"COM00080110","OLAYA HERRERA, CO","2013-09-13","7.9","23.3",,"16.0"
"COM00080110","OLAYA HERRERA, CO","2013-09-14","0.0","23.3",,"16.0"
"COM00080110","OLAYA HERRERA, CO","2013-09-15",,"26.1",,"18.6"
"COM00080110","OLAYA HERRERA, CO","2013-09-16",,"25.9",,"18.0"
"COM00080110","OLAYA HERRERA, CO","2013-09-17","1.0","23.2",,"19.2"
"COM00080110","OLAYA HERRERA, CO","2013-09-18","0.3","23.2",,"18.6"
"COM00080110","OLAYA HERRERA, CO","2013-09-19","4.1","23.8",,"16.2"
"COM00080110","OLAYA HERRERA, CO","2013-09-21",,"24.9",,
"COM00080110","OLAYA HERRERA, CO","2013-09-22",,"25.5",,"18.7"
"COM00080110","OLAYA HERRERA, CO","2013-09-23",,"26.6",,"19.8"
"COM00080110","OLAYA HERRERA, CO","2013-09-24",,"25.0",,"18.0"
"COM00080110","OLAYA HERRERA, CO","2013-09-25",,"25.1",,
"COM00080110","OLAYA HERRERA, CO","2013-09-26","0.0","22.2",,"19.0"
"COM00080110","OLAYA HERRERA, CO","2013-09-27",,"23.2",,
"COM00080110","OLAYA HERRERA, CO","2013-09-28",,"21.3",,
"COM00080110","OLAYA HERRERA, CO","2013-09-29","0.8","22.7",,"17.2"
"COM00080110","OLAYA HERRERA, CO","2013-09-30","9.9","21.8",,"16.2"
"COM00080110","OLAYA HERRERA, CO","2013-10-01","0.5","21.4",,"16.4"
"COM00080110","OLAYA HERRERA, CO","2013-10-02","0.0","24.2",,
"COM00080110","OLAYA HERRERA, CO","2013-10-03",,"22.1",,
"COM00080110","OLAYA HERRERA, CO","2013-10-04",,"21.8",,
"COM00080110","OLAYA HERRERA, CO","2013-10-05","7.1","25.7",,
"COM00080110","OLAYA HERRERA, CO","2013-10-06","0.0","25.5",,"17.0"
"COM00080110","OLAYA HERRERA, CO","2013-10-07",,"24.4",,"18.0"
"COM00080110","OLAYA HERRERA, CO","2013-10-08","2.0","24.9",,"17.8"
"COM00080110","OLAYA HERRERA, CO","2013-10-09","0.0","25.7",,"19.4"
"COM00080110","OLAYA HERRERA, CO","2013-10-10",,"24.1",,"18.5"
"COM00080110","OLAYA HERRERA, CO","2013-10-11","17.0","22.3",,
"COM00080110","OLAYA HERRERA, CO","2013-10-12","0.0","23.0",,
"COM00080110","OLAYA HERRERA, CO","2013-10-13",,"22.1",,
"COM00080110","OLAYA HERRERA, CO","2013-10-14","16.0","19.6",,"17.0"
"COM00080110","OLAYA HERRERA, CO","2013-10-15","4.1","22.4",,"17.7"
"COM00080110","OLAYA HERRERA, CO","2013-10-16","0.0","21.4",,
"COM00080110","OLAYA HERRERA, CO","2013-10-17",,"22.8",,
"COM00080110","OLAYA HERRERA, CO","2013-10-18","3.0","23.4",,"16.6"
"COM00080110","OLAYA HERRERA, CO","2013-10-19","3.0","25.2",,"17.0"
"COM00080110","OLAYA HERRERA, CO","2013-10-20","0.0","24.4",,"18.0"
"COM00080110","OLAYA HERRERA, CO","2013-10-21","8.9","22.7",,"18.0"
"COM00080110","OLAYA HERRERA, CO","2013-10-22","18.0","22.2",,"16.0"
"COM00080110","OLAYA HERRERA, CO","2013-10-23","0.0","22.9",,
"COM00080110","OLAYA HERRERA, CO","2013-10-24",,"23.7",,
"COM00080110","OLAYA HERRERA, CO","2013-10-25",,"24.0",,
"COM00080110","OLAYA HERRERA, CO","2013-10-26",,"24.3",,
"COM00080110","OLAYA HERRERA, CO","2013-10-27",,"22.4",,
"COM00080110","OLAYA HERRERA, CO","2013-10-28",,"24.1",,"16.7"
"COM00080110","OLAYA HERRERA, CO","2013-10-29",,"23.6",,
"COM00080110","OLAYA HERRERA, CO","2013-10-30",,"22.7",,
"COM00080110","OLAYA HERRERA, CO","2013-10-31",,"22.3",,
"COM00080110","OLAYA HERRERA, CO","2013-11-01",,"22.7",,
"COM00080110","OLAYA HERRERA, CO","2013-11-02",,"23.3",,"15.0"
"COM00080110","OLAYA HERRERA, CO","2013-11-03",,"23.5",,
"COM00080110","OLAYA HERRERA, CO","2013-11-04","32.0","21.7",,"16.4"
"COM00080110","OLAYA HERRERA, CO","2013-11-05","35.1","21.8",,"16.5"
"COM00080110","OLAYA HERRERA, CO","2013-11-06","2.0","21.6",,"16.2"
"COM00080110","OLAYA HERRERA, CO","2013-11-07","0.0","21.1",,
"COM00080110","OLAYA HERRERA, CO","2013-11-08",,"23.1",,
"COM00080110","OLAYA HERRERA, CO","2013-11-09",,"21.9",,
"COM00080110","OLAYA HERRERA, CO","2013-11-10","1.0","21.9",,"18.2"
"COM00080110","OLAYA HERRERA, CO","2013-11-11","0.0","24.4",,"17.4"
"COM00080110","OLAYA HERRERA, CO","2013-11-12",,"24.4",,"19.1"
"COM00080110","OLAYA HERRERA, CO","2013-11-13","5.1","24.2",,"17.0"
"COM00080110","OLAYA HERRERA, CO","2013-11-14","0.0","24.5",,"17.6"
"COM00080110","OLAYA HERRERA, CO","2013-11-15",,"24.2",,
"COM00080110","OLAYA HERRERA, CO","2013-11-16","0.3","24.6",,
"COM00080110","OLAYA HERRERA, CO","2013-11-17","0.0","24.1",,"19.0"
"COM00080110","OLAYA HERRERA, CO","2013-11-18","2.0","23.6",,"16.8"
"COM00080110","OLAYA HERRERA, CO","2013-11-19","11.9","22.7",,"16.9"
"COM00080110","OLAYA HERRERA, CO","2013-11-20","18.0","21.4",,"17.4"
"COM00080110","OLAYA HERRERA, CO","2013-11-21","5.1","23.1",,"18.4"
"COM00080110","OLAYA HERRERA, CO","2013-11-22","0.0","22.8",,"17.8"
"COM00080110","OLAYA HERRERA, CO","2013-11-23","0.0","21.8",,"18.8"
"COM00080110","OLAYA HERRERA, CO","2013-11-24","2.0","20.2",,
"COM00080110","OLAYA HERRERA, CO","2013-11-25","18.0","22.5",,"15.6"
"COM00080110","OLAYA HERRERA, CO","2013-11-26","7.1","22.1",,"16.5"
"COM00080110","OLAYA HERRERA, CO","2013-11-27","1.0","23.0",,"16.9"
"COM00080110","OLAYA HERRERA, CO","2013-11-28","10.9","21.7",,
"COM00080110","OLAYA HERRERA, CO","2013-11-29","0.0","22.2",,"17.7"
"COM00080110","OLAYA HERRERA, CO","2013-11-30","7.1","20.2",,"17.5"
"COM00080110","OLAYA HERRERA, CO","2013-12-01","16.0","21.3",,"17.0"
"COM00080110","OLAYA HERRERA, CO","2013-12-02","68.1","20.7",,"16.4"
"COM00080110","OLAYA HERRERA, CO","2013-12-03","7.1","21.0",,"16.0"
"COM00080110","OLAYA HERRERA, CO","2013-12-05","0.0","23.6",,"18.3"
"COM00080110","OLAYA HERRERA, CO","2013-12-06",,"24.1",,
"COM00080110","OLAYA HERRERA, CO","2013-12-07",,"22.4",,"18.0"
"COM00080110","OLAYA HERRERA, CO","2013-12-08","2.0","21.2",,"17.6"
"COM00080110","OLAYA HERRERA, CO","2013-12-09","11.9","20.8",,"16.6"
"COM00080110","OLAYA HERRERA, CO","2013-12-10","0.0","23.2",,"17.7"
"COM00080110","OLAYA HERRERA, CO","2013-12-11","1.0","24.0",,"18.2"
"COM00080110","OLAYA HERRERA, CO","2013-12-14",,"24.3",,"17.4"
"COM00080110","OLAYA HERRERA, CO","2013-12-15",,"25.0",,"19.2"
"COM00080110","OLAYA HERRERA, CO","2013-12-16",,"24.9",,
"COM00080110","OLAYA HERRERA, CO","2013-12-17",,"21.7",,
"COM00080110","OLAYA HERRERA, CO","2013-12-18",,"21.1",,"18.7"
"COM00080110","OLAYA HERRERA, CO","2013-12-19","0.0","22.6",,"16.9"
"COM00080110","OLAYA HERRERA, CO","2013-12-20","0.0","22.5",,"16.7"
"COM00080110","OLAYA HERRERA, CO","2013-12-21",,"23.5",,
"COM00080110","OLAYA HERRERA, CO","2013-12-22",,"22.1",,"18.5"
"COM00080110","OLAYA HERRERA, CO","2013-12-23","17.0","20.1",,"16.2"
"COM00080110","OLAYA HERRERA, CO","2013-12-24","0.0","21.7",,
"COM00080110","OLAYA HERRERA, CO","2013-12-25",,"22.2",,"16.6"
"COM00080110","OLAYA HERRERA, CO","2013-12-26",,"23.0",,
"COM00080110","OLAYA HERRERA, CO","2013-12-27","1.0","23.8",,"17.2"
"COM00080110","OLAYA HERRERA, CO","2013-12-28","0.0","25.6",,
"COM00080110","OLAYA HERRERA, CO","2013-12-29",,"24.9",,"15.8"
"COM00080110","OLAYA HERRERA, CO","2013-12-30",,"24.1",,"19.6"
"COM00080110","OLAYA HERRERA, CO","2013-12-31",,"24.0",,"17.0"
"COM00080110","OLAYA HERRERA, CO","2014-01-01",,"24.0",,"18.8"
"COM00080110","OLAYA HERRERA, CO","2014-01-02",,"22.6",,"17.2"
"COM00080110","OLAYA HERRERA, CO","2014-01-03",,"23.2",,"18.0"
"COM00080110","OLAYA HERRERA, CO","2014-01-04",,"24.6",,"18.0"
"COM00080110","OLAYA HERRERA, CO","2014-01-05",,"23.7",,"18.0"
